id_student,code_module,code_presentation,pass,avg_assignment_score,course_progress,course_views,resource_clicks
576876,CCC,2014J,0,91.0,40.0,174.05138807506015,56.72166697275101
577148,CCC,2014J,0,49.2,50.0,100.52626573624434,67.44186946998289
577149,CCC,2014J,0,65.76923076923077,100.0,108.65807275614046,198.07843279284975
577235,CCC,2014J,0,67.66666666666667,90.0,135.0249646028984,134.89537798765664
577279,CCC,2014J,1,86.5625,100.0,180.73488732870652,248.57299523157286
577427,CCC,2014J,0,61.25,40.0,125.36327440882667,61.111113241140785
577458,CCC,2014J,0,52.0,50.0,99.51419342666424,69.92029816589906
577460,CCC,2014J,0,83.14285714285714,70.0,159.07461791506867,107.0611728959228
577551,CCC,2014J,0,50.57142857142857,70.0,101.98723781709654,101.54506573491517
577566,CCC,2014J,1,63.76923076923077,100.0,139.15315253901096,183.25402072493847
578000,CCC,2014J,0,73.33333333333333,60.0,145.82245243476646,88.50807259676769
578026,CCC,2014J,0,67.8,100.0,146.68781695784756,142.32930661256066
578634,CCC,2014J,0,82.5,40.0,159.28639777863,53.50230962486159
578815,CCC,2014J,1,83.85714285714286,100.0,173.25433483194627,211.4298542635304
578820,CCC,2014J,0,71.75,80.0,136.5882079162072,126.07360779769259
578823,CCC,2014J,0,55.2,100.0,116.05145009722082,154.66519395307705
579052,CCC,2014J,0,69.85714285714286,70.0,129.16397918163585,105.35324688942805
579176,CCC,2014J,0,82.46666666666667,100.0,170.01398537506907,222.76811425792818
579278,CCC,2014J,0,58.05882352941177,100.0,112.8220903840812,254.46791871203857
579283,CCC,2014J,0,95.0,50.0,181.12779309910624,74.0389193095441
579325,CCC,2014J,0,81.125,80.0,163.20454456092483,124.09309338853524
579362,CCC,2014J,0,71.33333333333333,60.0,131.05995278609026,76.39518908549564
579583,CCC,2014J,1,64.0,50.0,133.7574599375274,81.34082952285428
579614,CCC,2014J,1,71.5,80.0,149.28393664738036,114.83273352105677
580342,CCC,2014J,1,82.9047619047619,100.0,175.31363386030563,319.00728049514817
580384,CCC,2014J,1,97.125,80.0,180.8489657966665,115.70857778747654
580657,CCC,2014J,0,80.35714285714286,100.0,153.09788398731783,206.01624123781042
580709,CCC,2014J,0,76.85714285714286,100.0,160.149793028675,211.7677904640512
580714,CCC,2014J,1,87.875,100.0,171.4654101263108,234.37039853057055
580722,CCC,2014J,0,65.25,40.0,144.10288402601023,56.48837007683811
580798,CCC,2014J,1,80.46153846153847,100.0,162.00298391594595,197.42586828135416
580845,CCC,2014J,1,73.47619047619048,100.0,128.92399748167196,310.5908455895172
580916,CCC,2014J,1,71.8125,100.0,133.063373016382,240.6619359179901
581123,CCC,2014J,1,61.5625,100.0,107.40653930089647,237.44958506788572
581179,CCC,2014J,1,65.58333333333333,100.0,138.5108771788312,183.48051198226028
581247,CCC,2014J,1,79.4,50.0,159.59793579349596,83.75949359797569
581288,CCC,2014J,0,81.5,40.0,153.34277609516818,69.31124982747656
581316,CCC,2014J,1,65.0,50.0,115.64754613782765,79.90309736887926
581410,CCC,2014J,0,80.06666666666666,100.0,168.20863584691222,224.56099855826145
581552,CCC,2014J,1,86.26666666666667,100.0,181.0813291095046,226.83688356499047
581656,CCC,2014J,1,74.42857142857143,100.0,141.23130546920876,311.7369136131091
581676,CCC,2014J,0,67.6923076923077,100.0,137.76189347232597,200.58895315557643
581708,CCC,2014J,0,50.142857142857146,70.0,88.33594387104857,105.81178747627234
581770,CCC,2014J,0,72.3076923076923,100.0,149.39238528804978,197.37307559749985
581914,CCC,2014J,0,55.25,40.0,131.19908363015125,62.92780530833057
582320,CCC,2014J,1,76.875,100.0,159.64314783191804,252.03781864330455
582340,CCC,2014J,0,0.0,0.0,4.167421404482662,7.353734886205191
582395,CCC,2014J,0,70.8,50.0,133.84778819075714,74.37194649870045
582514,CCC,2014J,0,61.0,50.0,155.77599463246526,72.07420484149776
582530,CCC,2014J,0,61.25,40.0,123.95634391480301,65.22049696597696
582550,CCC,2014J,1,61.25,40.0,125.47014732729627,64.16017784517456
582651,CCC,2014J,0,74.8,50.0,149.41941023497532,79.80384913211115
582723,CCC,2014J,0,75.5,60.0,146.65541805961374,92.2351788524932
583288,CCC,2014J,0,48.666666666666664,30.0,102.31531628924138,46.66607746628045
583293,CCC,2014J,1,89.8125,100.0,177.30448729651448,237.12972419544852
583704,CCC,2014J,1,79.22222222222223,90.0,161.43057711311903,136.4629710395972
583993,CCC,2014J,0,63.733333333333334,100.0,121.28898642920102,221.43171883840898
584077,CCC,2014J,0,56.75,80.0,140.7534511367262,118.84818621031357
584281,CCC,2014J,0,56.0,10.0,106.22356876359798,7.1867901123084375
584386,CCC,2014J,0,64.84615384615384,100.0,134.27859293360896,201.7744892921431
584414,CCC,2014J,0,91.25,40.0,166.7666122496795,69.10322584637312
584443,CCC,2014J,0,95.71428571428571,70.0,198.4844310015002,108.3095234907205
584553,CCC,2014J,0,81.28571428571429,70.0,159.7955198051434,103.76985106413485
584711,CCC,2014J,0,61.0,20.0,130.3029510118328,33.43500042669853
584771,CCC,2014J,1,75.04347826086956,100.0,135.0243835438829,358.6139807701563
584926,CCC,2014J,1,58.285714285714285,70.0,127.0328400551989,109.38784420510696
585098,CCC,2014J,1,75.5,100.0,144.29111507299487,241.75803874939078
585134,CCC,2014J,1,74.25,100.0,129.5392064833377,241.79528540819587
585154,CCC,2014J,1,86.11111111111111,90.0,168.81265226133618,136.9343265949301
585222,CCC,2014J,0,71.54545454545455,100.0,143.4548813893056,168.60496757690748
585359,CCC,2014J,1,54.42857142857143,100.0,99.5966123389193,213.187345017598
585422,CCC,2014J,0,70.2,100.0,149.54846670853954,153.29071300136778
585433,CCC,2014J,0,82.25,40.0,162.24207349082425,56.81933123432719
585526,CCC,2014J,0,70.57142857142857,70.0,143.92504711533894,104.52097024531938
585643,CCC,2014J,0,66.25,40.0,138.56492652642854,65.6874666816058
585662,CCC,2014J,0,89.8,50.0,179.681163693166,82.4261329368385
585769,CCC,2014J,0,86.63636363636364,100.0,173.15107882594722,171.74125313676248
585812,CCC,2014J,0,60.857142857142854,70.0,113.01583684735274,101.02430159328613
585911,CCC,2014J,0,0.0,0.0,0.0,4.543591238399841
586046,CCC,2014J,0,61.083333333333336,100.0,119.83774460370903,185.00555169383853
586047,CCC,2014J,0,70.38461538461539,100.0,146.71636766781037,183.22115486606603
586088,CCC,2014J,1,78.2,50.0,166.61911430307808,67.59752755790288
586227,CCC,2014J,0,84.0,30.0,177.88384571600642,44.72739975604206
586233,CCC,2014J,0,66.45454545454545,100.0,125.9570712508673,162.50337896436636
586261,CCC,2014J,1,76.3,100.0,165.40402795990846,147.57720009275727
586476,CCC,2014J,1,79.15384615384616,100.0,155.12464208822388,200.55772956020564
586497,CCC,2014J,1,89.33333333333333,100.0,171.1176120465093,224.41838535377823
586526,CCC,2014J,0,53.666666666666664,90.0,107.89722385985833,130.7173403742842
586550,CCC,2014J,0,61.77777777777778,90.0,129.70788970704697,126.10297534706598
586594,CCC,2014J,1,88.0,100.0,183.57240046082464,317.60942095584096
586668,CCC,2014J,1,67.38461538461539,100.0,134.49004757446863,183.88253721427714
586750,CCC,2014J,0,59.5,100.0,103.31786632907553,182.31381794265315
586762,CCC,2014J,1,60.8125,100.0,131.7720905389662,237.66266390232332
586781,CCC,2014J,1,96.41176470588235,100.0,182.31191287323304,259.52504470397395
586808,CCC,2014J,1,85.33333333333333,100.0,175.13781411630572,310.2959127675842
586838,CCC,2014J,1,62.77777777777778,90.0,126.2610004603952,132.90684922533998
586921,CCC,2014J,0,68.75,80.0,133.8500970182549,118.84334791765696
587008,CCC,2014J,1,78.22222222222223,90.0,147.3053405196314,135.21316096870282
587082,CCC,2014J,0,82.5,20.0,169.34803055011957,28.478216069031575
587122,CCC,2014J,0,77.125,80.0,160.0879487328657,129.48641297437814
587195,CCC,2014J,0,72.5,40.0,155.96593798311326,62.123028453493234
587244,CCC,2014J,0,56.111111111111114,90.0,105.87177528286861,139.16325581406556
587377,CCC,2014J,0,57.75,40.0,94.25955110804837,55.11583507141509
587391,CCC,2014J,1,98.88888888888889,90.0,197.39207800610816,133.77764245645233
587547,CCC,2014J,0,72.0,40.0,141.57848068093256,64.55186940555109
587550,CCC,2014J,0,71.0,20.0,148.02136354511475,29.416585164449128
587641,CCC,2014J,0,69.11111111111111,90.0,151.87581436981378,144.26585384745704
587793,CCC,2014J,0,95.5,40.0,185.60861321867793,59.953933366268345
587881,CCC,2014J,0,86.625,80.0,176.1486266496194,128.73831311716958
587900,CCC,2014J,0,0.0,0.0,0.0,1.805654878129804
588033,CCC,2014J,0,86.25,100.0,176.1175291376394,180.28447345614464
588100,CCC,2014J,1,82.88888888888889,90.0,153.74635006321853,137.37721878044707
588170,CCC,2014J,0,76.6,50.0,148.69024455871025,70.35577371528008
588178,CCC,2014J,0,88.36363636363636,100.0,201.407838807941,166.95060109572657
588261,CCC,2014J,0,90.75,100.0,173.54018549047825,184.1447702215901
588482,CCC,2014J,1,77.0,100.0,134.3869556700739,245.52924813583803
588493,CCC,2014J,0,74.92307692307692,100.0,149.9634278893803,202.68641800867863
588556,CCC,2014J,0,53.5,80.0,85.88809917591435,130.66419902820618
588566,CCC,2014J,0,72.76923076923077,100.0,143.7679846840911,201.03836906410896
588765,CCC,2014J,1,75.84615384615384,100.0,148.37003579032293,190.24608268650599
588824,CCC,2014J,0,71.625,80.0,147.31939960056607,113.74684423752936
588842,CCC,2014J,1,77.33333333333333,60.0,153.76926877477044,90.72351275695094
589223,CCC,2014J,0,77.5,40.0,146.57400398935116,62.68619190612755
589327,CCC,2014J,0,56.61538461538461,100.0,125.81633532071342,197.76083394058395
589438,CCC,2014J,1,96.4,50.0,195.90342478637845,80.85505332025566
589441,CCC,2014J,0,50.666666666666664,90.0,118.00965797884948,132.62073576951252
589463,CCC,2014J,1,67.83333333333333,60.0,123.64040458005897,82.55972314257527
589523,CCC,2014J,0,46.285714285714285,70.0,123.76730490999917,102.966792368216
589565,CCC,2014J,1,96.38095238095238,100.0,189.4779088707967,318.2518809554452
589634,CCC,2014J,1,83.6,50.0,155.78795858984253,70.07086771756056
589723,CCC,2014J,0,66.42857142857143,70.0,120.13812545748021,108.77820320552149
589778,CCC,2014J,1,81.6,50.0,167.88826377140236,70.97514825560054
589782,CCC,2014J,1,84.23809523809524,100.0,164.7505996487989,309.12347448809425
589956,CCC,2014J,1,85.3076923076923,100.0,190.26964866387112,192.75357632762265
590397,CCC,2014J,1,71.0625,100.0,142.16052827909644,241.95999969280598
590519,CCC,2014J,0,73.5,20.0,146.46421800208546,32.236964534914925
590676,CCC,2014J,1,63.36363636363637,100.0,112.40958938999974,166.73122043201582
590886,CCC,2014J,0,67.375,80.0,136.1345896608122,115.34788587948114
590974,CCC,2014J,0,64.0,40.0,123.65912371774692,59.17566023673174
591083,CCC,2014J,0,48.333333333333336,90.0,100.52431218458068,130.36983294978316
591230,CCC,2014J,1,84.6875,100.0,169.88860542144218,235.49348553912125
591593,CCC,2014J,0,72.85714285714286,70.0,123.43356592712476,98.96820843076296
591619,CCC,2014J,0,54.0,20.0,123.63428593185446,26.52383218963163
591655,CCC,2014J,0,56.857142857142854,70.0,137.61738174892542,100.1611767500397
591733,CCC,2014J,0,44.833333333333336,60.0,106.03279750114058,92.23034119243833
591869,CCC,2014J,0,61.111111111111114,90.0,128.48925587309014,126.14290667844635
591891,CCC,2014J,1,76.875,100.0,153.3558755616262,238.300022022897
592051,CCC,2014J,1,46.94736842105263,100.0,92.75923971779234,281.2922298040542
592093,CCC,2014J,1,64.78947368421052,100.0,140.41614151118273,290.24698249393805
592124,CCC,2014J,0,0.0,0.0,16.133738728350515,0.0
592259,CCC,2014J,0,66.8125,100.0,141.73116953775536,242.04847362531805
592310,CCC,2014J,1,91.33333333333333,90.0,175.910765670794,141.895392426607
592338,CCC,2014J,1,72.15384615384616,100.0,136.0383655384494,195.53871531574444
592372,CCC,2014J,0,46.8,100.0,83.67965890740017,148.78613535898324
592494,CCC,2014J,1,76.75,100.0,153.10180252943402,180.57181905317245
592625,CCC,2014J,1,81.4,100.0,167.1280339832597,157.61060021183303
592657,CCC,2014J,0,56.0,10.0,107.01434211693156,18.74312433914215
592731,CCC,2014J,0,99.0,20.0,217.87651256552434,32.63485102906085
592787,CCC,2014J,0,86.25,40.0,179.97600733822895,56.726685215446565
592805,CCC,2014J,0,0.0,0.0,9.888004398459184,2.209351598156288
592950,CCC,2014J,0,71.5,80.0,135.4172774293165,115.85963164467687
592951,CCC,2014J,0,67.0,10.0,150.2272261721144,18.928373549634035
592997,CCC,2014J,0,62.76923076923077,100.0,133.25693102605794,201.92921154411414
593022,CCC,2014J,1,82.23809523809524,100.0,167.78795286613573,308.9946138689233
593607,CCC,2014J,0,55.166666666666664,100.0,116.74899965935744,196.42131077679485
593657,CCC,2014J,1,93.0625,100.0,184.05834048199495,246.36245998988014
594052,CCC,2014J,0,69.8,50.0,135.79016462150759,72.69728033511292
594214,CCC,2014J,0,56.0,10.0,98.77502989287122,13.03358920727409
594319,CCC,2014J,0,85.5,100.0,177.15291346932648,181.4304666598306
594326,CCC,2014J,1,67.95238095238095,100.0,133.03860118763035,319.4243254380008
594399,CCC,2014J,0,70.0,50.0,162.61073208071494,74.5696861025262
594419,CCC,2014J,1,59.333333333333336,100.0,123.46406487051254,222.4747574267108
594627,CCC,2014J,0,67.0,10.0,124.96257428114833,16.7873396095424
594909,CCC,2014J,1,72.16666666666667,100.0,142.22270964577285,270.07339065904796
595106,CCC,2014J,1,90.57142857142857,100.0,198.39202036638048,312.35624735438415
595495,CCC,2014J,1,68.125,100.0,138.68255920590917,243.1117203892623
595514,CCC,2014J,1,59.0,100.0,137.53485581496167,145.58179781364097
595553,CCC,2014J,0,91.0,70.0,181.26336586282767,98.1801381724621
595655,CCC,2014J,0,83.91666666666667,100.0,175.2897017165808,180.20238873545952
595746,CCC,2014J,0,96.83333333333333,100.0,201.31425404643252,180.69317479946918
595938,CCC,2014J,0,71.16666666666667,60.0,143.40434872420155,82.53953670142619
595988,CCC,2014J,0,79.57142857142857,70.0,153.18784254334344,108.13681033318876
596052,CCC,2014J,0,64.0,20.0,149.27543545981405,24.839977983287394
596245,CCC,2014J,0,0.0,0.0,0.0,0.0
596332,CCC,2014J,1,85.22222222222223,90.0,184.36097421428093,141.5031867427934
596441,CCC,2014J,0,49.0,70.0,84.61245064059345,104.05765638612165
596620,CCC,2014J,0,85.54545454545455,100.0,157.05781089488482,166.28961443126744
596711,CCC,2014J,1,85.42857142857143,70.0,171.06215627885305,108.91232992154211
596789,CCC,2014J,0,74.5,40.0,135.1954087148877,64.43007221417845
596812,CCC,2014J,0,89.5,40.0,174.1822831491479,51.63753182569807
596845,CCC,2014J,1,82.125,100.0,151.27886219310165,245.0077997517604
596846,CCC,2014J,1,76.0,100.0,150.51477137470425,240.46195417191907
596855,CCC,2014J,0,85.0,10.0,159.4887440112882,18.43267227526826
596860,CCC,2014J,0,74.66666666666667,100.0,157.08448458600893,182.02287771489662
596931,CCC,2014J,0,64.25,40.0,141.3907038613314,62.64232744641015
596981,CCC,2014J,0,75.25,100.0,148.21521822157555,241.88440960703568
597052,CCC,2014J,1,86.33333333333333,90.0,169.57007982057766,133.0383353911248
597166,CCC,2014J,0,44.0,10.0,91.51661990744779,24.963560721093284
597319,CCC,2014J,0,55.2,50.0,129.03553114725068,67.17764738628816
597365,CCC,2014J,1,86.6875,100.0,177.12496770359348,235.42003650626955
597433,CCC,2014J,1,66.625,100.0,123.8485333147395,238.02634681855602
597436,CCC,2014J,1,94.6,50.0,191.91218282770126,67.69841055324306
597560,CCC,2014J,0,70.16666666666667,60.0,145.95580693652508,89.17834235540347
597755,CCC,2014J,1,87.8125,100.0,163.65738941009707,235.87938319332545
597948,CCC,2014J,0,89.75,40.0,190.5877036313855,60.368892010525464
598028,CCC,2014J,0,70.33333333333333,60.0,143.1020903908504,101.3575899283518
598102,CCC,2014J,1,66.06666666666666,100.0,129.45281225780388,228.9726046623103
598299,CCC,2014J,1,79.57142857142857,100.0,174.9197303679652,316.6847792857932
598478,CCC,2014J,0,80.0,30.0,150.5968807698207,44.679507249673165
598501,CCC,2014J,1,80.75,100.0,171.56214589145173,182.78539896071024
598665,CCC,2014J,1,86.71428571428571,100.0,203.4642023134751,201.52399009014215
598713,CCC,2014J,1,80.19047619047619,100.0,165.96214316452614,319.1506006289362
598751,CCC,2014J,1,80.0,60.0,151.3410216174437,85.93243065036864
598887,CCC,2014J,0,70.4,100.0,125.3821041178587,151.91804862866996
598963,CCC,2014J,1,79.0,100.0,159.14588366983443,194.0687171420269
598983,CCC,2014J,1,64.52380952380952,100.0,126.33956422217808,308.42522055574256
599084,CCC,2014J,0,100.0,10.0,212.4976213624602,25.722181454488936
599109,CCC,2014J,1,86.0,100.0,176.70869878229797,235.8700978549382
599169,CCC,2014J,1,81.33333333333333,100.0,165.59891564739902,224.8086703532515
599176,CCC,2014J,1,91.84615384615384,100.0,188.91893495699676,195.0511041179564
599297,CCC,2014J,0,59.5,60.0,134.80654202783214,90.06414437003963
599341,CCC,2014J,0,84.8,50.0,185.57844450024268,69.06055725993372
599398,CCC,2014J,0,75.0952380952381,100.0,139.55855840169068,311.29564722879906
599429,CCC,2014J,0,74.66666666666667,30.0,135.00639532496254,50.108719316063386
599452,CCC,2014J,1,72.53846153846153,100.0,141.40278886707415,191.0117404862207
599461,CCC,2014J,0,0.0,0.0,0.0,0.0
599491,CCC,2014J,0,73.0,90.0,146.64496702096113,130.30214867148888
599663,CCC,2014J,0,80.875,100.0,175.9929226810194,245.25898854920604
599740,CCC,2014J,1,64.57894736842105,100.0,132.40443501875387,285.5053061507942
599976,CCC,2014J,0,0.0,0.0,0.0,4.528275842331704
600042,CCC,2014J,0,0.0,0.0,4.924248973068951,6.893703587742247
600067,CCC,2014J,1,90.0625,100.0,188.55647746352008,241.2491126945986
600175,CCC,2014J,0,82.07142857142857,100.0,167.01680506872952,203.05251423557027
600350,CCC,2014J,0,84.0,50.0,159.5734598986746,72.56827992778206
600509,CCC,2014J,0,66.6,50.0,134.44492568046599,74.14626102792046
600535,CCC,2014J,0,55.8,50.0,111.8792683364536,67.16792113716332
600547,CCC,2014J,0,81.0,60.0,169.0352010535726,82.871669641728
600796,CCC,2014J,1,80.58333333333333,100.0,174.52943314210333,179.6880938278754
600814,CCC,2014J,0,68.58333333333333,100.0,134.04888993617723,182.12995251199428
600869,CCC,2014J,0,78.75,40.0,159.3961203557391,52.74996439505704
600898,CCC,2014J,0,83.0,10.0,159.92305955270177,13.81364348663398
601043,CCC,2014J,0,81.16666666666667,60.0,168.89440136048228,85.106257605609
601054,CCC,2014J,0,75.0,40.0,157.0386389058291,60.53262659314814
601082,CCC,2014J,0,63.8,100.0,113.95805158330309,228.1341872505893
601234,CCC,2014J,1,77.1875,100.0,161.79427134970257,248.33045203678074
601388,CCC,2014J,1,80.0,100.0,161.13831900902713,314.3677504850064
601431,CCC,2014J,0,65.0,30.0,118.8454871188152,43.52227818135674
601517,CCC,2014J,0,51.55555555555556,90.0,101.757886180399,133.0576641573635
601566,CCC,2014J,0,73.07692307692308,100.0,129.49164273442196,200.0318634433658
601567,CCC,2014J,0,51.5,80.0,105.4075752128494,123.02480827946431
601653,CCC,2014J,0,67.5,40.0,121.1064133375487,56.890784364767946
601735,CCC,2014J,0,81.5625,100.0,169.1841416439261,237.71533839448492
601753,CCC,2014J,0,44.0,10.0,96.10572177093562,15.751788717493111
601857,CCC,2014J,0,67.85714285714286,70.0,155.43874959677,110.14374961891757
601956,CCC,2014J,0,53.2,100.0,107.38574570185483,227.92434088010054
602030,CCC,2014J,0,38.142857142857146,70.0,88.28095023594963,104.13776417308932
602123,CCC,2014J,0,56.125,80.0,124.92933187545248,126.4131765557677
602151,CCC,2014J,1,91.55555555555556,90.0,183.19101122447617,136.15986732742772
602288,CCC,2014J,1,71.92307692307692,100.0,127.0170540693813,197.38952912175893
602533,CCC,2014J,1,88.5,100.0,169.020363700891,240.7419747568166
602585,CCC,2014J,0,0.0,0.0,0.0,5.513567325621985
602683,CCC,2014J,1,96.66666666666667,90.0,195.12937643785872,140.33772409202038
602806,CCC,2014J,0,0.0,0.0,2.688973385814978,0.0
602827,CCC,2014J,0,81.71428571428571,70.0,160.68641573331482,106.68099048188958
602856,CCC,2014J,0,90.5,80.0,188.69002432834037,115.04402946147512
602973,CCC,2014J,1,81.33333333333333,90.0,144.994583316584,134.53074174311848
603049,CCC,2014J,1,74.3076923076923,100.0,158.85553067532274,194.80916956900697
603129,CCC,2014J,1,80.6,50.0,159.49280287341506,74.8453560496003
603179,CCC,2014J,1,63.125,80.0,118.5261891890958,121.66567090174172
603302,CCC,2014J,0,80.88888888888889,90.0,180.96275591760394,137.42304376995082
603325,CCC,2014J,1,93.21428571428571,100.0,203.91746892759994,205.51634736556636
603503,CCC,2014J,1,82.84615384615384,100.0,159.8518059642734,196.8519919751266
603529,CCC,2014J,1,77.33333333333333,100.0,156.7880049247727,315.2122655873784
603560,CCC,2014J,0,89.0,10.0,165.32947829018133,1.1755597256266466
603620,CCC,2014J,1,83.14285714285714,70.0,167.2017813914646,101.8865081753909
603728,CCC,2014J,0,0.0,0.0,0.0,0.0
603979,CCC,2014J,0,67.0,10.0,140.78395360192852,15.160636228296948
604057,CCC,2014J,1,98.33333333333333,100.0,207.46467434309164,190.14340032092701
604164,CCC,2014J,1,74.42857142857143,100.0,142.4815025879425,205.43826859318872
604340,CCC,2014J,0,0.0,0.0,0.0,0.0
604379,CCC,2014J,0,77.23076923076923,100.0,158.7228810858366,199.111377220904
604694,CCC,2014J,0,63.333333333333336,30.0,136.3441940721026,50.576291056234204
604825,CCC,2014J,0,75.5,20.0,139.25057236578613,29.398502785901346
604906,CCC,2014J,0,63.61538461538461,100.0,134.68102806772978,201.83245434099751
604991,CCC,2014J,0,99.0,20.0,181.76086422827328,28.236524801745162
605111,CCC,2014J,1,79.77777777777777,90.0,158.07434584981868,136.02032458636424
605264,CCC,2014J,0,78.0,40.0,153.0533837842384,62.6592974734452
605367,CCC,2014J,0,69.38461538461539,100.0,137.82341028646798,191.27038688832917
605459,CCC,2014J,0,75.64285714285714,100.0,149.87228099514508,208.32632384190188
605468,CCC,2014J,0,83.33333333333333,30.0,163.66854284755385,35.60249063310617
605540,CCC,2014J,1,86.75,100.0,170.97601432266507,233.24515163420583
605545,CCC,2014J,0,80.4,50.0,164.55657063491077,74.05545699123104
605666,CCC,2014J,1,90.75,100.0,197.80189018574362,236.70522022600437
605840,CCC,2014J,0,99.33333333333333,30.0,191.8156429961132,48.669318195749845
605868,CCC,2014J,1,96.8,50.0,177.23278640591423,71.27789459342635
606036,CCC,2014J,0,33.0,10.0,73.93272313951061,18.109767659757697
606064,CCC,2014J,1,88.11111111111111,90.0,175.7462374736602,122.89809701893329
606170,CCC,2014J,1,65.8,50.0,143.57718113515028,66.50809470122415
606182,CCC,2014J,0,77.75,40.0,146.37561507284246,54.574773035843194
606344,CCC,2014J,0,75.8,100.0,147.22586162975355,143.8745054470104
606345,CCC,2014J,1,88.88888888888889,90.0,164.50673349241117,133.39000214288313
607047,CCC,2014J,1,81.76190476190476,100.0,170.68042391082753,303.3396437856532
607085,CCC,2014J,1,67.61538461538461,100.0,115.1721675831852,196.66698535980777
607094,CCC,2014J,0,90.0,60.0,194.2672595546507,90.79822287549642
607143,CCC,2014J,0,70.6,50.0,144.3600991383316,69.74466598665798
607427,CCC,2014J,0,64.0,10.0,125.74163020279317,13.045679946309527
607429,CCC,2014J,1,60.6,50.0,123.14733258028805,77.90337316876185
607453,CCC,2014J,1,81.42857142857143,100.0,164.9229395659038,305.7320992658381
607555,CCC,2014J,0,46.583333333333336,100.0,115.72535146149828,181.38249946945862
607600,CCC,2014J,0,79.6,50.0,155.1776998940198,86.75091963795239
607668,CCC,2014J,1,77.75,80.0,143.9736037009442,119.5489689492186
607812,CCC,2014J,1,84.0,70.0,164.8079774667883,103.51956193274096
607900,CCC,2014J,0,91.36363636363636,100.0,197.49256378494863,159.96488625766986
607947,CCC,2014J,1,91.3076923076923,100.0,194.30203271806172,199.96006939342016
608422,CCC,2014J,1,66.94736842105263,100.0,140.2965471878638,285.47286773125404
608423,CCC,2014J,0,67.16666666666667,60.0,130.4845391811842,87.39255208985111
608571,CCC,2014J,0,76.5,20.0,160.66079180228957,25.47401681684022
608577,CCC,2014J,0,82.1,100.0,159.67063363312394,149.7081454854672
608669,CCC,2014J,0,0.0,0.0,7.471552755975076,1.2560296485949713
608681,CCC,2014J,0,63.80952380952381,100.0,118.23486077988157,316.6842893909885
608746,CCC,2014J,1,78.28571428571429,100.0,171.89536487228455,205.86592930562807
608821,CCC,2014J,0,0.0,0.0,0.0,12.90035343216383
608891,CCC,2014J,0,90.0625,100.0,175.7144055507974,240.55911295651146
608978,CCC,2014J,1,97.11111111111111,90.0,213.05867718903758,139.83708260753497
608983,CCC,2014J,0,86.28571428571429,70.0,185.7500612710298,101.78868517313137
609031,CCC,2014J,1,84.8125,100.0,145.1204096567444,236.78502350377278
609044,CCC,2014J,0,44.666666666666664,30.0,83.44766398285594,44.928666430184556
609235,CCC,2014J,1,95.66666666666667,90.0,197.3838537143978,135.65277885178648
609456,CCC,2014J,1,86.77777777777777,90.0,190.78254786198508,131.41962957319586
609527,CCC,2014J,0,87.4,50.0,169.10567141528745,82.27147151830236
609537,CCC,2014J,1,94.66666666666667,100.0,172.93143817342272,316.1655504623229
609605,CCC,2014J,0,69.0,80.0,123.37037114803357,117.3952019186702
609823,CCC,2014J,0,81.5,20.0,154.18642777755164,35.03212399048611
609852,CCC,2014J,1,90.9375,100.0,194.29408030161312,235.21068022101537
609891,CCC,2014J,0,54.3,100.0,109.73470649973059,289.17903479540445
609969,CCC,2014J,1,74.25,100.0,148.25849244641725,247.70718563752743
610019,CCC,2014J,1,73.91666666666667,100.0,150.78145128960884,178.19387489942667
610033,CCC,2014J,1,88.55555555555556,90.0,169.0463812761628,130.8865556034016
610234,CCC,2014J,1,90.15384615384616,100.0,183.50492137489437,196.67650272498295
610279,CCC,2014J,1,72.72727272727273,100.0,148.38645736469374,174.74963192304386
610285,CCC,2014J,0,96.0,100.0,196.02287563176785,148.29678241067404
610287,CCC,2014J,1,77.30434782608695,100.0,145.54505047561636,339.2185849734754
610324,CCC,2014J,0,76.0,100.0,152.1669078951573,185.20058909910307
610537,CCC,2014J,0,35.8,100.0,83.39746314287738,156.41948451655227
610549,CCC,2014J,0,76.8,50.0,160.0463827576828,83.51906815993883
610622,CCC,2014J,0,37.5,20.0,83.20123439238866,27.173802220848724
610643,CCC,2014J,1,73.9047619047619,100.0,138.2989964519659,316.2584867479036
610650,CCC,2014J,1,85.44444444444444,90.0,174.06301118607954,136.4472045775711
610681,CCC,2014J,0,79.66666666666667,30.0,155.60006175403566,42.26139072341207
610684,CCC,2014J,0,60.4,50.0,123.58276028489941,76.47796935045511
610881,CCC,2014J,1,91.88888888888889,90.0,169.99154642962532,130.81605453695153
610904,CCC,2014J,1,79.6923076923077,100.0,151.94661804943902,192.70643319191208
611033,CCC,2014J,0,89.3,100.0,171.3178371813741,154.30159045446982
611173,CCC,2014J,1,52.166666666666664,60.0,113.60741316802675,94.29628175433729
611255,CCC,2014J,1,86.53846153846153,100.0,188.7861819057581,194.68489690154908
611407,CCC,2014J,1,82.92307692307692,100.0,173.55032186484573,200.71168289540518
611417,CCC,2014J,1,86.88888888888889,90.0,175.85246061838347,138.3958742989557
611465,CCC,2014J,0,0.0,0.0,4.203911141000261,0.0
611520,CCC,2014J,0,45.75,40.0,88.1730727849687,54.84296429721466
611542,CCC,2014J,1,87.66666666666667,100.0,178.3028836026006,320.7067239389675
